Zip code,1,2,3,4,5,6,7,8,9,10,11,12
1247,299951.25,300203.88,302834.7,298811.5,299394.72,299717.56,303179.78,302269.3,303934.12,304315.2,304335.44,304451.03
1253,380806.6,381290.47,390287.2,379924.56,382645.1,385089.34,394665.94,386712.47,389382.6,384438.25,379425.6,364329.8
1254,731424.7,682519.75,644232.4,588398.9,553413.25,541311.25,540006,532601.7,527337.25,520256.56,511336.38,494603.7
1255,411354.94,379708.44,383724.03,369630.12,371804.97,374895.9,382876.03,375463.03,378316.25,372535.5,366359.34,349758.5
1256,345917.94,353765.75,364090.3,355723.22,359141.6,364277.34,373554.03,367047.47,370313.66,366849.7,363076.78,350603.75
1257,595184.5,596679.44,615355.44,609901.5,612617.9,615721.9,625299.2,623498.4,629669.56,634573.44,637893.2,523900.12
1258,531975.7,497250.9,499025,486447.88,485831.5,483058.22,490803.12,482380.88,482722.6,478525.1,472270.2,456958.97
1259,793966.75,787151.4,780084.6,758170.25,748825.9,748458.94,758982.5,747972.3,741582.25,731789.25,717153.44,687175.25
1260,315084.8,324026,332937.88,325980.4,327652.56,330300.25,336680.94,331709.2,334194.53,330927.28,328462.44,317745.8
1262,870999.4,877418.6,870916.56,839311.75,823108.8,819659.94,831837.1,822715.44,816325.3,807071.6,791849.9,763939.75
1263,522863.94,476187.06,473054.25,455383.2,447744.72,444090.22,448640.1,433864.7,433666.5,425733.66,418661.94,397995.44
1264,377543.84,372427.3,382189.47,372682.7,376239.62,379752.66,388374.25,381268.5,383357.25,378647.9,373695.62,359549.25
1266,576995.25,571617.1,582323.1,575623.56,576914.8,576879.9,584499.6,581962.44,587058.6,591120.9,575414.8,499930.3
1267,958521.4,934592.06,926189.1,901040.6,888082.56,885599.3,899513.5,896026.6,893647.9,888805.6,876486.7,857108.44
1270,379915.25,329179.5,330639.12,318528.38,316963.5,314594.75,320081.78,312511.7,312623.28,308891.47,304541.44,296175.9
1301,291305.53,299236.44,306852.94,302135.06,303401.8,304645,311000.53,306849.38,309128.22,307901.7,305600.2,299582.03
1330,396637.5,395384.28,405107.7,396483.12,400082.94,403295.56,412472.62,407980,412169.88,409617.38,406631.47,394519.4
1331,282983.12,292264.75,301358.16,294998.12,297370.5,298732.25,306288.75,301940.88,304155.84,302285.78,299622.25,292192.06
1337,405401.6,384858.7,392868.12,379985.2,381930.66,384128.94,393210.3,385656.2,388930.88,384124.62,379685.75,363825.75
1338,440248.97,451138.88,458080.88,451620.1,450941.28,451075.94,456145.56,451381.12,452720.03,450985.8,448062.97,442128.84
1339,419413.44,432777.5,442304.1,430297.38,427450.53,426244.78,434068.6,424138.06,426981.28,419657.22,413596.2,390677
1340,314442.25,325295.88,334940.12,329672.5,331995.34,334888.47,342399.25,338880.06,341957.62,339136.2,336313.6,326609.9
1341,375394.5,352042.9,357172.97,346954.8,348934.94,349316.4,356774.3,349860.7,352300.3,347584.7,343640.5,330251.1
